feat,importance
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,1.828680907153279
K01465,1.8266813474365287
K01823,1.8266597750043698
K07172,1.8256318418862005
K01524,1.8213730186580472
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii,1.8187334027024882
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_piriformis,1.8184447913799684
K05521,1.8164848722790299
K16906,1.815435318429075
K07029,1.813789557845206
K07404,1.8067658465661198
K18700,1.8054593202048148
K07220,1.7962768590150464
K11717,1.7956958779068313
K01814,1.7949593850462924
K02387,1.7912597208123726
K10542,1.7888085641180789
K19353,1.7865658197661058
K00806,1.7853360867466077
K15530,1.7850109731893964
K03086,1.7849300831576276
K00978,1.781986069814589
K02395,1.780289358469869
K00078,1.7802178664742268
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,1.7769431157794275
K05807,1.773748218040732
K16111,1.77262825168145
K07464,1.7712036150638792
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,1.7599753119429762
K01728,1.7598572807255504
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii,1.758526927791531
K07494,1.7537977040046786
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,1.7386604317198309
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,1.738151671351484
K12251,1.7321476856254734
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei,1.7282331429996705
K26072,1.7219474260946228
K00560,1.7191264441953493
K20442,1.717771118851484
K20568,1.7147953758692371
K03588,1.714264651294793
K03695,1.710957830917319
K03218,1.7108402243341023
K03325,1.710477782966332
K03503,1.7097957297346453
K02071,1.7054832747147892
K16511,1.7045914529662656
K07271,1.7030150707005265
K09013,1.701273581853453
K01218,1.6971113173303807
K02032,1.6880692661220515
K21352,1.687771684760715
K15570,1.6872215229228074
K06950,1.6868415441058433
K06407,1.686766947102736
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii,1.684271535428702
K23101,1.6840770130283957
K06881,1.6835752816223222
K00856,1.6816580314352871
K09607,1.6811637108839894
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae,1.679991332377531
K13292,1.678615133139826
K10026,1.6727054278362599
K07451,1.6725323990522112
K07491,1.6720042059059748
K16003,1.669246509975092
K18220,1.6604596060924388
K06320,1.6597070487578058
K23104,1.6592858515623403
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus,1.6589957135402036
K03292,1.6573939923562133
K01192,1.656330518577302
K21900,1.6556977271429758
K03973,1.6547935661728788
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,1.653152314056798
K01262,1.6519268350984881
K07800,1.651881720959861
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,1.6507586242660104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,1.646964841114814
K02108,1.646407526636717
K19119,1.6463123653520555
K10907,1.6449353550196935
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified,1.6433029817235356
K08384,1.6429682874597766
K03332,1.6412647096803954
K21586,1.6386248290559675
K02199,1.6322100087018003
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_KLE_1755,1.6274493140262987
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile,1.6266491854130394
K23103,1.626347314479057
K07718,1.618362892040746
K00571,1.613382758100666
K06020,1.611873555975758
K19334,1.6053459676595554
K06972,1.6042359073837775
K03763,1.602611281698041
K23646,1.5968757488262741
K19853,1.596617036686435
K03313,1.5949051264306002
K06399,1.5920264296437339
K04095,1.5913807054162112
K02422,1.5911790370519119
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,1.591148582139559
K00891,1.5890722790439857
K23393,1.5890231825087477
K23229,1.5809494155946544
K09704,1.580819558421351
K09779,1.5803463182169217
K01531,1.580345177228987
K02124,1.57700300470787
K01745,1.5755475370624454
K11145,1.573425958515142
K01278,1.5696798691448866
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified,1.568972367738749
K21837,1.5688233038276784
K03273,1.5681438793144444
K18954,1.56608968676937
K01585,1.5622628348282854
K02171,1.5611492781140401
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae,1.5591685345617572
K14623,1.5567121783969864
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,1.5545293538088956
K01243,1.5517907185067048
K00721,1.5487162339995793
K09772,1.548016717174501
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis,1.5444816365270433
K00425,1.5431856817997356
K00874,1.540790478889899
K07487,1.5392142186174131
K06987,1.5385612512964102
K10240,1.5376511493732286
K00737,1.5362248572400805
K09015,1.5351593344093954
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,1.5336365293569498
K23453,1.5329489931968934
K10761,1.5310174805745134
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae,1.5309278786571614
K07273,1.530560869003234
K09384,1.5264936912208176
K07075,1.5262150692719803
K07646,1.5231533419680485
K12243,1.520493957575578
K05837,1.5147491434872746
K03642,1.5138312927538156
K01089,1.5078712828744705
K23131,1.5053426902741165
K00865,1.5052826693608907
K00567,1.5043427800428562
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1728,1.5020902861142502
K01811,1.5006601214117798
K10117,1.5000247789721426
K02406,1.4992707083874806
K00077,1.49857470724896
K01426,1.4982189394004268
K07304,1.497068850314004
K03308,1.4967889141066688
K02557,1.4960516489645632
K02114,1.4954061425651128
K20074,1.493964674244123
K00948,1.4938134156917584
K07699,1.4917042699053082
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,1.4907415074849175
K09155,1.488746494536821
K07095,1.4866420929415594
K20922,1.4848661292362473
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,1.4837504303723026
K01205,1.4832771508154066
K02042,1.4819689551586597
K03077,1.4768772362571891
K07493,1.4747855565557253
K20849,1.473340244023344
K03826,1.4731448457023324
K08659,1.4702843711456763
K01791,1.467341869588377
K07005,1.4663668909424765
K00375,1.4647013229550743
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,1.4640004025022737
K22900,1.4613842852777401
K03116,1.460108103679882
K09132,1.4592085322401498
K21570,1.4585264903271278
K10823,1.4582656079073728
K20492,1.4539287197840136
K07058,1.4518966649165996
K03154,1.4445933389229102
K07154,1.44386601173664
K09022,1.4423157347196092
K01443,1.4414278034291736
K24180,1.439416624692962
K23631,1.437905411039307
K00016,1.4367135306592853
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31,1.435280783163755
K01752,1.4343776522937288
K06079,1.4288634369222504
K25089,1.427560590657772
K03771,1.426671767398142
K07082,1.426632635688291
K03147,1.4257319187336135
K06921,1.4249331153350748
K21903,1.4241686340219508
K03610,1.4230598424746828
K03570,1.421829059654553
K00847,1.4211682161949226
K23627,1.4207735762665796
K14761,1.419174464066597
K16106,1.4185275037152636
K20491,1.416253922106987
K04567,1.4130445549817483
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta,1.41106824427674
K15531,1.409245517636006
K09691,1.4088103546127924
K01737,1.4063147433007517
K00712,1.4026534336262508
K02410,1.4026056317011315
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53,1.4004060857603162
K23536,1.3987130362465836
K07458,1.3969996695257072
K19997,1.3964167554468023
K25194,1.3937994633597535
K20709,1.3920018286807998
K14540,1.3900085918467036
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6,1.3886695766705008
K05592,1.3873500849335818
K19225,1.3853791648107248
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,1.3841441683584819
K02651,1.384020167311061
K01588,1.3835160093321925
K01519,1.381784728293493
K00459,1.3807197751157174
K03169,1.3801130267117934
K13471,1.3800830423424457
K09774,1.3800141855790518
K07238,1.3776811551488175
K15238,1.3766806631665502
K01478,1.376008160876149
K06967,1.3726976892430656
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,1.3722078470281593
K07010,1.3713687617855572
K03426,1.3706591182890375
K22581,1.3704881677922431
K19639,1.3679582909144252
K08303,1.366529745883094
K16395,1.3643473940119264
K06920,1.3634197727492354
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens,1.3621458440029495
K15583,1.3608729908637494
K02031,1.3579757424830594
K01998,1.3532842184613367
K23242,1.3525356636899872
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_unclassified,1.3519757488538722
K01338,1.3518380420009597
K01953,1.3501647652719777
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae,1.3499683942645768
K01224,1.349404296146526
K03521,1.3481558227529113
K01565,1.3476587691511626
K15390,1.3467028093200466
K01807,1.3464265044867663
K03593,1.345196700028277
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_unclassified,1.3433436548657383
K06334,1.3393902963989557
K07126,1.3366030757351786
K13468,1.3363269708370322
K07317,1.3346944090094397
K06346,1.332940659116499
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum,1.3313317676693188
K09769,1.330409970577416
K07729,1.3264061390191224
K16410,1.3251039119372734
K24249,1.3234454180383146
K01552,1.3226433048380342
K07742,1.3217224150727094
K08974,1.32013788046242
K07706,1.3198299083987834
K09955,1.31913710807259
K16211,1.3179878143619088
K07507,1.3167576150444766
K15967,1.316205729916103
K06173,1.3157226302314449
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442,1.3156766337342505
K18640,1.3150960589728076
K19081,1.3146528379183984
K01696,1.3095118886308172
K09976,1.3086701746969949
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_asparagiforme,1.3046728800400114
K02013,1.304239615710225
K06147,1.3024958824862507
K03340,1.3012188957097728
K00278,1.3009661123996883
K15773,1.299171523527544
K24560,1.2971710100450735
K07736,1.2958020781079498
K07003,1.2944030150720156
K16408,1.2943248189512766
K11621,1.294214229026689
K02574,1.2889454246018146
K02863,1.2877718653799055
K03671,1.2802029756712685
K06317,1.2793358299895743
K00615,1.2769448246494866
K21038,1.2763602261270484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,1.2743019778795261
K03071,1.2737809659401995
K02528,1.2736804342307504
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,1.2735163497145456
K22573,1.272795450257939
K07076,1.2727185082635477
K01179,1.2723345393587757
K15237,1.2716650372585672
K03305,1.2688950225728997
K02982,1.2684270420936596
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified,1.2676780710098638
K03043,1.2670590107009005
K13652,1.2669526333784198
K00169,1.2660415578411586
K00682,1.2638805062633744
K03565,1.2606099564028435
K14136,1.2598247846613
K01251,1.2593655752816584
K03048,1.2570866418791367
K23397,1.2568392381872373
K01881,1.2562329091899709
K20579,1.2553114291940757
K03110,1.255064588664933
K03424,1.2547707461862916
K09749,1.2502954736992193
K01613,1.2492776549952356
K02240,1.2490630485556233
K10540,1.2477750355243364
K03328,1.2454421679867667
K03664,1.2453599091977545
K01839,1.2453468806561405
K03208,1.2447305987843675
K07149,1.243863076264911
K03529,1.2437856599817632
K07862,1.241834955428198
K00651,1.2411113090211037
K11912,1.2396987167421627
K01889,1.2369365696940784
K21675,1.236667351740829
K03312,1.2342258061544233
K12907,1.2278265339054946
K06889,1.2270038247588626
K06180,1.2264894554364174
K07559,1.2262747387503574
K03979,1.2242790328424416
K18536,1.2236536644577378
K21228,1.2201519888803842
K01142,1.2166225337914458
K01626,1.2164413257282227
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA,1.2155563832602563
K00265,1.2133331794063855
K18825,1.2130780922493567
K07322,1.2116950371209838
K07107,1.211424242570498
K12912,1.2091253089829437
K21381,1.2088334957525093
K03152,1.2079278135734013
K01928,1.206851036631628
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,1.2057389786714294
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified,1.2054368189121702
K01258,1.2049447538696785
K13626,1.2044530114974314
K06890,1.2038889649156734
K02005,1.2035731909963898
K07574,1.2013034886272134
K03613,1.1996881921677367
K23130,1.1986026029135204
K10700,1.1985523961573052
K04762,1.1976217197434342
K02926,1.1974691902214516
K12913,1.1960970593564724
K13437,1.1957648146162647
K12410,1.1947143608285795
K01153,1.1943819527100417
K00048,1.1938615935250676
K09702,1.1930394776991269
K04066,1.1916893457218938
K01185,1.1902064507544243
K02415,1.189000372331062
K16899,1.1878931760005527
K02784,1.1860539773315357
K06295,1.1825863297090047
K02028,1.1809687636971327
K06223,1.1798876973693921
K02907,1.1796304773488346
K00266,1.1781213871072358
K01154,1.1779585355791338
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis,1.1770422161498475
K09460,1.1769690239052528
K16097,1.1766125706826591
K01534,1.1755749957683237
K03615,1.1748072156988154
K18218,1.1737046584958033
K07284,1.1734678248176313
K00962,1.1733238356989593
K01997,1.1729023193001882
K16566,1.1727454992596864
K03741,1.1726698563006686
K01666,1.1715795985874091
K00625,1.1686895148418397
K00768,1.1674632643504248
K06941,1.167269524948547
K25137,1.163566913643077
K09803,1.1632894452268323
K06286,1.163169817344251
K19068,1.1628748787170422
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified,1.161891275116808
K23398,1.1597131492007933
K02396,1.159604705375382
K07497,1.1591010132037771
K15772,1.1589333628484109
K09861,1.15741856388433
K04487,1.156738572024548
K02283,1.1559926824470448
K02372,1.1555434188562628
K01790,1.1543969608057933
K02027,1.153805871527533
K03406,1.1533657821801133
K18221,1.1532745341019046
K25307,1.1525807838625002
K12721,1.1523434668306392
K16109,1.1502890767856084
K19158,1.1495587561839737
K18679,1.1491396519600088
K18843,1.1487407929253055
K01950,1.148170814565669
K06167,1.147619235545785
K00549,1.1469169923182065
K15571,1.146027442204736
K10844,1.144810468249257
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus,1.1442127669360989
K07481,1.1425462713777923
K18234,1.141710984817105
K03791,1.1402684933158793
K06416,1.1401928412433306
K04062,1.1379323170458477
K08999,1.1362778722886973
K00075,1.13524858423005
K25603,1.1347984910535114
K02003,1.1305210573955244
K08234,1.1302897435716612
K07726,1.1301284604671717
K02004,1.129948809229969
K04094,1.129541540212808
K02434,1.1282381230012057
K02919,1.128211566543539
K08218,1.1268141633590798
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118,1.1258362702865217
K20981,1.125623234491281
K09808,1.1241407244797257
K04077,1.1239760484413601
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae,1.121899367985631
K16112,1.1214889126608774
K01890,1.1210872141500334
K07097,1.120752274830914
K01207,1.118793827152327
K01633,1.1180574527818352
K17194,1.1174460728025175
K02481,1.11630253804287
K01126,1.1162967677828364
K02426,1.114357376325637
K03270,1.1142961441869337
K00857,1.1139768935081489
K02876,1.1138390971180414
K01992,1.1137563882016288
K24654,1.1137044692877625
K00912,1.112761694818568
K19725,1.1125058063666957
K03686,1.1123684144977188
K00798,1.1118091394209801
K01299,1.1087207791861111
K03701,1.10789024131395
K09789,1.1057340806713645
K09124,1.1030583196709316
K03892,1.1021621339605148
K06177,1.099542397769251
K01934,1.0985084908711489
K03271,1.097697481043721
K01069,1.0938340849141859
K24561,1.0918683942915064
K00606,1.0870283632748359
K01006,1.0869618775020309
K02836,1.0860375759962115
K07485,1.085453427240277
K12257,1.0854372449502232
K07277,1.0847443533834797
K04757,1.084422073313586
K18682,1.083676672651106
K24562,1.0835286188103013
K19265,1.0820718977632797
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens,1.0820417561917481
K02078,1.0818289237408825
K06336,1.0810418438641083
K00761,1.080648249564542
K23199,1.0805202765377486
K20678,1.0802006001413205
K03465,1.0795906304630836
K19699,1.0794163201189761
K01176,1.0787484592947243
K04486,1.0785354574645638
K03524,1.0782793152538905
K00340,1.0757766582973947
K16450,1.075503068653685
K19629,1.0744360673816074
K00147,1.0740647812990527
K03075,1.0719714160998117
K16096,1.071391096304066
K25196,1.070235493073592
K02948,1.0679217705242035
K16926,1.0670676488880366
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,1.0663953223847715
K03549,1.0663489339294707
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified,1.064736011815509
K01546,1.061851587644862
K01507,1.061212743567008
K04085,1.061051961432436
K22093,1.05722023091766
K02342,1.0565016822511033
K00341,1.0564257002990831
K01703,1.0559579814189364
K06384,1.0557528952845092
K03770,1.0554965399642209
K07114,1.0553196657903587
K11720,1.054014786157492
K03704,1.0538837451381338
K00432,1.0525963870787751
K07667,1.0525926539617043
K08079,1.0525472799754372
K21574,1.0521791369292222
K01082,1.0520154462004079
K20615,1.050443574447395
K07079,1.050176641911999
K02970,1.0496252076081825
K02529,1.0464352175232492
K02242,1.04635028015036
K03101,1.0459364824200703
K01868,1.0447641873870432
K08681,1.0441890661859319
K03469,1.0438688368894826
K00059,1.0434414481175007
K00796,1.040721937857139
K01000,1.0400863970808085
K11645,1.0382520972088922
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,1.0379833687838929
K07455,1.0355698411938292
K24131,1.0353573410836765
K00338,1.0349489926638815
K22390,1.0339397374502781
K01425,1.0325533664351911
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_unclassified,1.0325021729076924
K19858,1.032053600771174
K00683,1.0306134365639499
K00963,1.030204277759816
K01095,1.0301658293292306
K02033,1.029859655902324
K01955,1.029744940713493
K19635,1.0266604002917974
K02761,1.026610952652841
K07482,1.0256259356883632
K00645,1.0250460509801034
K00067,1.023815493541402
K01802,1.0237285438923416
K01208,1.0224323411712208
K02190,1.0224055192247707
K16125,1.0214677969115615
K06438,1.0201704151513669
K15391,1.0175282010477484
K03320,1.0171607772354003
K03427,1.0168221302446872
K20549,1.0162098557735788
K03522,1.016165116070052
K11071,1.0159802298778642
K03744,1.0149568520723404
K21213,1.014749089305037
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,1.013830874092602
K03046,1.011379418563589
K01818,1.0109474383352755
K00873,1.0104291803181655
K00677,1.0101655003736545
K07460,1.009806039958218
K02759,1.0092979076598532
K14732,1.0089070693484203
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,1.0088449309841907
K01493,1.0081322280523137
K05340,1.0068742176235845
K20852,1.0065817424974701
K00980,1.0054176852900074
K19092,1.0050291231291293
K00992,1.004266246131006
K00705,1.0036796691601892
K02086,1.0026257380952712
K04068,1.0025426385955098
K01448,1.002194827418858
K06974,1.0021549999219073
K25010,0.99960502696376
K03177,0.9966922328712782
K14698,0.9958956011305383
K03628,0.9958143276671746
K06405,0.9945917093536951
K03073,0.9943738096844703
